junc.id	junc.id.overlap
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31694170-31695102	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698606-31698749	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:-:31698929-31699812	chr1:-:31652262-31704017
chr1:+:32179776-32180331	chr1:+:32179674-32198285
chr1:+:32179776-32180331	chr1:+:32179674-32198285
chr1:+:32179776-32180331	chr1:+:32179674-32198285
chr1:+:32179776-32180331	chr1:+:32179674-32198285
chr1:+:32179776-32180331	chr1:+:32179674-32198285
chr1:+:32179776-32180331	chr1:+:32179674-32198285
chr1:+:32179776-32180331	chr1:+:32179674-32198285
chr1:+:32179776-32180331	chr1:+:32179674-32198285
chr1:+:32179776-32180331	chr1:+:32179674-32198285
chr1:+:32179776-32180331	chr1:+:32179674-32198285
chr1:+:32194937-32196020	chr1:+:32179674-32198285
chr1:+:32194937-32196020	chr1:+:32179674-32198285
chr1:+:32194937-32196020	chr1:+:32179674-32198285
chr1:+:32194937-32196020	chr1:+:32179674-32198285
chr1:+:32194937-32196020	chr1:+:32179674-32198285
chr1:+:32194937-32196020	chr1:+:32179674-32198285
chr1:+:32194937-32196020	chr1:+:32179674-32198285
chr1:+:32194937-32196020	chr1:+:32179674-32198285
chr1:+:32194937-32196020	chr1:+:32179674-32198285
chr1:+:32194937-32196020	chr1:+:32179674-32198285
chr1:+:32652061-32657431	chr1:+:32651209-32668579
chr1:+:32652061-32657431	chr1:+:32651209-32668579
chr1:+:32652061-32657431	chr1:+:32651209-32668579
chr1:+:32652061-32657431	chr1:+:32651209-32668579
chr1:+:32652061-32657431	chr1:+:32651209-32668579
chr1:+:32652061-32657431	chr1:+:32651209-32668579
chr1:+:32652061-32657431	chr1:+:32651209-32668579
chr1:+:32652061-32657431	chr1:+:32651209-32668579
chr1:+:32652061-32657431	chr1:+:32651209-32668579
chr1:+:32652061-32657431	chr1:+:32651209-32668579
chr1:+:32652061-32657431	chr1:+:32651209-32668579
chr1:+:32770110-32770220	chr1:+:32754020-32774970
chr1:+:32770110-32770220	chr1:+:32754020-32774970
chr1:+:32770110-32770220	chr1:+:32754020-32774970
chr1:+:32770110-32770220	chr1:+:32754020-32774970
chr1:+:32770110-32770220	chr1:+:32754020-32774970
chr1:+:32770110-32770220	chr1:+:32754020-32774970
chr1:+:32770110-32770220	chr1:+:32754020-32774970
chr1:+:32770110-32770220	chr1:+:32754020-32774970
chr1:-:33327427-33328869	chr1:-:33323625-33349885
chr1:-:33327427-33328869	chr1:-:33323625-33349885
chr1:-:33327427-33328869	chr1:-:33323625-33349885
chr1:-:33327427-33328869	chr1:-:33323625-33349885
chr1:-:33327427-33328869	chr1:-:33323625-33349885
chr1:-:33327427-33328869	chr1:-:33323625-33349885
chr1:-:33327427-33328869	chr1:-:33323625-33349885
chr1:-:33327427-33328869	chr1:-:33323625-33349885
chr1:-:33327427-33328869	chr1:-:33323625-33349885
chr1:-:33327427-33328869	chr1:-:33323625-33349885
chr1:-:33327427-33328869	chr1:-:33323625-33349885
chr1:-:33327427-33328869	chr1:-:33323625-33349885
chr1:-:33327427-33328869	chr1:-:33323625-33349885
chr1:-:33327427-33328869	chr1:-:33323625-33349885
chr1:-:33327427-33328869	chr1:-:33323625-33349885
chr1:-:35191497-35192221	chr1:-:35182935-35193145
chr1:-:35191497-35192221	chr1:-:35182935-35193145
chr1:-:35191497-35192221	chr1:-:35182935-35193145
chr1:-:35191497-35192221	chr1:-:35182935-35193145
chr1:-:35191497-35192221	chr1:-:35182935-35193145
chr1:-:35191497-35192221	chr1:-:35182935-35193145
chr1:-:35191497-35192221	chr1:-:35182935-35193145
chr1:-:35191497-35192221	chr1:-:35182935-35193145
chr1:-:35191497-35192221	chr1:-:35182935-35193145
chr1:-:35192607-35192916	chr1:-:35182935-35193145
chr1:-:35192607-35192916	chr1:-:35182935-35193145
chr1:-:35192607-35192916	chr1:-:35182935-35193145
chr1:-:35192607-35192916	chr1:-:35182935-35193145
chr1:-:35192607-35192916	chr1:-:35182935-35193145
chr1:-:35192607-35192916	chr1:-:35182935-35193145
chr1:-:35192607-35192916	chr1:-:35182935-35193145
chr1:-:35192607-35192916	chr1:-:35182935-35193145
chr1:-:35192607-35192916	chr1:-:35182935-35193145
chr1:-:35192773-35192996	chr1:-:35182935-35193145
chr1:-:35192773-35192996	chr1:-:35182935-35193145
chr1:-:35192773-35192996	chr1:-:35182935-35193145
chr1:-:35192773-35192996	chr1:-:35182935-35193145
chr1:-:35192773-35192996	chr1:-:35182935-35193145
chr1:-:35192773-35192996	chr1:-:35182935-35193145
chr1:-:35192773-35192996	chr1:-:35182935-35193145
chr1:-:35192773-35192996	chr1:-:35182935-35193145
chr1:-:35192773-35192996	chr1:-:35182935-35193145
chr1:+:36224505-36282532	chr1:+:36224442-36305357
chr1:+:36224505-36282532	chr1:+:36224442-36305357
chr1:+:36224505-36282532	chr1:+:36224442-36305357
chr1:+:36224505-36282532	chr1:+:36224442-36305357
chr1:+:36224505-36282532	chr1:+:36224442-36305357
chr1:+:36224505-36282532	chr1:+:36224442-36305357
chr1:+:36224505-36282532	chr1:+:36224442-36305357
chr1:+:36224505-36282532	chr1:+:36224442-36305357
chr1:+:36224505-36282532	chr1:+:36224442-36305357
chr1:+:36224505-36282532	chr1:+:36224442-36305357
chr1:+:36224505-36282532	chr1:+:36224442-36305357
chr1:+:36224505-36282532	chr1:+:36224442-36305357
chr1:+:36224505-36282532	chr1:+:36224442-36305357
chr1:+:36224505-36282532	chr1:+:36224442-36305357
chr1:+:36224505-36282532	chr1:+:36224442-36305357
chr1:+:36224505-36282532	chr1:+:36224442-36305357
chr1:+:36224505-36282532	chr1:+:36224442-36305357
chr1:+:36294241-36296582	chr1:+:36224442-36305357
chr1:+:36294241-36296582	chr1:+:36224442-36305357
chr1:+:36294241-36296582	chr1:+:36224442-36305357
chr1:+:36294241-36296582	chr1:+:36224442-36305357
chr1:+:36294241-36296582	chr1:+:36224442-36305357
chr1:+:36294241-36296582	chr1:+:36224442-36305357
chr1:+:36294241-36296582	chr1:+:36224442-36305357
chr1:+:36294241-36296582	chr1:+:36224442-36305357
chr1:+:36294241-36296582	chr1:+:36224442-36305357
chr1:+:36294241-36296582	chr1:+:36224442-36305357
chr1:+:36294241-36296582	chr1:+:36224442-36305357
chr1:+:36294241-36296582	chr1:+:36224442-36305357
chr1:+:36294241-36296582	chr1:+:36224442-36305357
chr1:+:36294241-36296582	chr1:+:36224442-36305357
chr1:+:36294241-36296582	chr1:+:36224442-36305357
chr1:+:36294241-36296582	chr1:+:36224442-36305357
chr1:+:36294241-36296582	chr1:+:36224442-36305357
chr1:+:36301084-36301555	chr1:+:36224442-36305357
chr1:+:36301084-36301555	chr1:+:36224442-36305357
chr1:+:36301084-36301555	chr1:+:36224442-36305357
chr1:+:36301084-36301555	chr1:+:36224442-36305357
chr1:+:36301084-36301555	chr1:+:36224442-36305357
chr1:+:36301084-36301555	chr1:+:36224442-36305357
chr1:+:36301084-36301555	chr1:+:36224442-36305357
chr1:+:36301084-36301555	chr1:+:36224442-36305357
chr1:+:36301084-36301555	chr1:+:36224442-36305357
chr1:+:36301084-36301555	chr1:+:36224442-36305357
chr1:+:36301084-36301555	chr1:+:36224442-36305357
chr1:+:36301084-36301555	chr1:+:36224442-36305357
chr1:+:36301084-36301555	chr1:+:36224442-36305357
chr1:+:36301084-36301555	chr1:+:36224442-36305357
chr1:+:36301084-36301555	chr1:+:36224442-36305357
chr1:+:36301084-36301555	chr1:+:36224442-36305357
chr1:+:36301084-36301555	chr1:+:36224442-36305357
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39432645-39433047	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
chr1:+:39452254-39452683	chr1:+:39331137-39486987
